customer_id,full_name,dob,occupation,kyc_monthly_income,account_open_date,last_txn_date_before_window,kyc_status,pep_flag,adverse_media_flag,current_address,current_city,current_state,nationality,mobile_number,num_linked_accounts,sar_flag
CUST-39060,Jaime Clark,1993-03-18,salaried,166671,2022-08-27,2024-05-31,1,0,1,"669 Soto Garden
Hodgechester, MH 24805",Wrightborough,West Virginia,IN,+91-9XXXXXX162,3,0
CUST-39061,Justin Green,1990-09-26,business,187929,2024-08-31,2024-05-16,1,0,0,"0814 Byrd Hill Suite 235
Reyesmouth, OH 70764",South Emilyshire,Hawaii,IN,+91-9XXXXXX802,3,0
CUST-39062,Dominique Oneal DVM,1970-08-22,student,76488,2021-11-30,2023-11-26,1,1,1,"37275 Michelle Prairie Suite 209
Michaelfort, KY 93241",Branchville,New York,IN,+91-9XXXXXX750,1,0
CUST-39063,Zachary Singleton,1993-03-18,unemployed,25942,2023-10-11,2025-08-20,1,1,1,"509 Thomas Fall
Copelandside, MH 82484",East Cynthia,Iowa,IN,+91-9XXXXXX985,3,0
CUST-39064,Michael Jones,1969-08-18,unemployed,152768,2021-08-21,2025-04-21,1,1,1,"961 Hall Pike
Howellfort, DE 56745",South Lisa,Indiana,IN,+91-9XXXXXX107,5,0
CUST-39065,Brenda Mcguire,1958-03-25,student,196467,2022-04-10,2024-07-06,1,1,0,"59392 Luis Wells Apt. 295
South Sharon, ND 30078",North Scott,West Virginia,PK,+91-9XXXXXX589,3,0
CUST-39066,Michelle Donaldson,1974-04-09,salaried,109965,2022-03-25,2023-08-30,1,0,0,"02725 Owens Throughway Apt. 628
West Joyton, OK 66987",Andrewtown,Kansas,IN,+91-9XXXXXX834,2,0
CUST-39067,Steven Brown,1976-04-23,unemployed,100617,2024-06-16,2025-10-26,2,1,1,"74802 Ruben Plaza Apt. 596
East Paulbury, RI 37449",New Nathan,Maine,IN,+91-9XXXXXX248,4,0
CUST-39068,Jerry Ayala,1971-04-07,self_employed,63044,2024-08-05,2025-03-22,2,0,0,"72155 Maldonado Grove
Deckerland, OR 10793",Lake Timothyside,Ohio,IN,+91-9XXXXXX479,2,0
CUST-39069,Doris Drake,1978-09-07,self_employed,41669,2022-10-18,2024-01-06,1,0,0,"894 Jason Walks
Reillymouth, PW 23085",Michaelport,Nevada,IN,+91-9XXXXXX693,4,0
CUST-39070,Edward Ford,1956-05-08,business,126120,2022-08-13,2024-01-12,0,1,1,"839 Gonzalez Plains Apt. 762
New Renee, PR 17093",West Roberthaven,Vermont,IN,+91-9XXXXXX528,2,0
CUST-39071,Debra Welch,2000-04-03,salaried,184919,2023-03-09,2024-11-01,1,1,0,"584 John Viaduct
Selenaport, AZ 17776",Hartmanbury,West Virginia,AE,+91-9XXXXXX444,2,0
CUST-39072,Warren Mitchell,1987-06-22,salaried,116445,2024-08-26,2024-07-30,0,0,0,"560 Michael Coves Suite 217
Arielburgh, MI 56496",Cardenasport,Wyoming,IN,+91-9XXXXXX998,5,0
CUST-39073,Loretta Hurst,1984-02-12,business,25205,2024-01-21,2023-07-12,1,1,1,"8609 Devin Row
Port Katie, AR 26832",East Michael,Minnesota,IN,+91-9XXXXXX681,1,0
CUST-39074,Samantha Kelley,1980-02-29,student,19652,2022-02-26,2023-06-14,3,1,1,"084 Dylan Villages Apt. 338
Stanleybury, RI 24720",Jasonmouth,Illinois,IN,+91-9XXXXXX583,2,0
CUST-39075,Kirsten Rivera,1977-04-29,student,120017,2022-07-15,2024-07-14,2,1,1,"122 White Drives Suite 515
Smithton, UT 74657",Olivershire,Maine,IN,+91-9XXXXXX897,4,0
CUST-39076,Maria Erickson,1962-05-11,salaried,101581,2024-07-16,2025-02-22,1,0,1,"242 Patricia Throughway Apt. 916
West Kyle, AL 00803",Meganborough,New Mexico,PK,+91-9XXXXXX556,5,0
CUST-39077,Morgan Williams,1958-12-28,salaried,32239,2022-10-27,2025-03-07,2,1,0,"601 Moore Highway Apt. 103
West Lindamouth, MP 04385",Sarahview,Alaska,IN,+91-9XXXXXX152,4,0
CUST-39078,Paul Lee,1985-01-29,salaried,66268,2022-12-28,2024-03-10,1,1,1,"3133 Long Shoal
Markton, FL 85207",South Sarah,Montana,IN,+91-9XXXXXX402,2,0
CUST-39079,Lisa Walker,1993-02-05,salaried,21234,2025-02-16,2026-01-02,1,0,0,"64003 Serrano Cliff
Audreyborough, SC 74078",Tammyfort,Texas,IN,+91-9XXXXXX105,1,0
CUST-39080,Adriana Ruiz,1978-04-28,salaried,89911,2025-03-23,2024-12-07,0,1,0,"3128 John Extension Suite 725
West Brandi, ND 10937",South Frankfurt,North Dakota,SG,+91-9XXXXXX960,1,0
CUST-39081,Michelle Martin,1996-05-24,salaried,62881,2021-11-13,2025-11-07,1,1,0,"330 Evans River
Williamsborough, AR 14459",West Jordan,California,IN,+91-9XXXXXX130,5,0
CUST-39082,Michael Sanchez,1973-11-21,self_employed,152406,2024-04-03,2026-03-07,1,1,1,"626 Ramirez Avenue
Port Amy, AL 61299",Christopherberg,Maine,HK,+91-9XXXXXX622,5,0
CUST-39083,Robert Miller,1994-09-09,salaried,190641,2024-09-08,2025-08-22,2,1,1,"35087 Nicholas Parks
Morganview, RI 62954",Lake Jennifer,Wyoming,IN,+91-9XXXXXX165,5,0
CUST-39084,Jesse Taylor,1986-08-21,salaried,35447,2024-10-25,2024-04-18,1,0,0,"240 Samantha Landing
Hubertown, WY 58084",Maddenfort,Vermont,IN,+91-9XXXXXX910,2,0
CUST-39085,Christopher Neal,1966-12-15,retired,70862,2024-11-27,2023-04-02,1,0,0,"9930 Kevin Throughway
East Gregory, MS 46863",Carlsonside,Maryland,IN,+91-9XXXXXX499,3,0
CUST-39086,Heather Jensen,1991-12-16,salaried,198275,2025-01-31,2025-01-10,1,0,1,"50105 Kathy Trafficway
Huynhchester, NH 45779",East Louisland,Georgia,IN,+91-9XXXXXX600,2,0
CUST-39087,Rodney Holland,1973-11-03,student,193098,2021-06-15,2024-07-20,1,1,0,"8842 Barbara Springs Suite 760
Georgeton, OR 75857",Mitchellside,Nebraska,IN,+91-9XXXXXX750,1,0
CUST-39088,Tamara Anderson,1986-11-02,self_employed,112181,2024-07-15,2025-11-02,3,1,1,"0585 Henry Shoal
South Johnshire, OH 93109",Markside,New York,NG,+91-9XXXXXX738,2,0
CUST-39089,Jennifer Webb,1955-09-03,salaried,64750,2021-05-13,2023-11-15,1,0,1,"392 Abigail Manor Suite 009
Andrewview, GA 14760",East Ericfort,Arizona,IN,+91-9XXXXXX461,5,0
CUST-39090,Amanda Smith,1996-10-08,self_employed,178670,2023-08-18,2026-03-24,0,0,1,"69049 Pamela Trail
Port David, IL 01481",Michaelhaven,North Dakota,PK,+91-9XXXXXX993,2,0
CUST-39091,Danielle King,1986-05-21,business,198307,2023-07-22,2023-07-24,1,0,1,"2252 Santos Garden
Samanthafurt, NJ 14813",East Craig,New York,IN,+91-9XXXXXX658,3,0
CUST-39092,Anita Tran,2003-02-10,salaried,109887,2023-02-20,2025-06-01,1,1,0,"089 James Pines
Morsestad, MP 23430",Grantfort,South Carolina,GB,+91-9XXXXXX996,4,0
CUST-39093,Thomas Hernandez,1957-10-17,self_employed,115847,2021-06-09,2026-01-04,1,0,0,"658 Joseph Lane
East Julianfort, MI 01963",West Michael,West Virginia,IN,+91-9XXXXXX201,1,1
CUST-39094,Andrew Armstrong,1994-12-05,self_employed,174452,2024-10-04,2023-12-14,1,0,0,"0966 Bonnie Landing Suite 133
Sandraport, MS 16225",East Lauraton,New Mexico,IN,+91-9XXXXXX656,1,0
CUST-39095,Austin Gray Jr.,1995-03-16,self_employed,162887,2023-12-27,2024-04-04,1,1,0,"15546 Jordan Courts
Lake Margaretstad, AK 26882",New Margaretfurt,Montana,IN,+91-9XXXXXX735,2,0
CUST-39096,Julia Pennington,1981-08-29,business,20698,2021-03-30,2024-07-06,1,0,0,"14995 Kathryn Mountain Apt. 698
Port Matthew, KS 90316",Bryanport,Louisiana,IN,+91-9XXXXXX396,2,0
CUST-39097,Paula Cook,1981-01-30,business,186648,2023-11-09,2025-08-13,0,1,1,"529 Judy Streets Apt. 671
East Lisa, MI 89571",New Latasha,North Carolina,IN,+91-9XXXXXX999,3,0
CUST-39098,Jose Sims,1995-04-30,salaried,84462,2022-03-16,2024-06-17,2,1,0,"3853 Haney Stream
Brownmouth, KS 54062",Codyside,Nebraska,IN,+91-9XXXXXX242,2,0
CUST-39099,Raymond Greene,1989-09-25,business,59217,2022-10-10,2026-03-11,1,0,0,"PSC 3033, Box 6088
APO AE 52702",Alanberg,Maryland,IN,+91-9XXXXXX267,3,1
CUST-39100,Beth Morgan,1975-06-17,business,25828,2025-02-21,2024-12-31,1,1,1,"7704 Shawn Passage Apt. 198
West Jill, MI 38388",West Alexisview,Virginia,IN,+91-9XXXXXX617,5,0
CUST-39101,Oscar David,1963-07-13,salaried,109317,2023-05-30,2023-10-28,1,0,1,"01343 Bishop Highway
East Mathew, NV 11982",North Sandramouth,Maryland,IN,+91-9XXXXXX350,3,0
CUST-39102,Briana Guerrero,1996-05-09,salaried,59725,2025-01-08,2023-09-25,1,0,0,"2904 Rebekah Locks
Joeburgh, AR 87757",North Jennifer,Kansas,NG,+91-9XXXXXX219,3,0
CUST-39103,Robert Baker,1979-07-31,salaried,168434,2023-03-01,2025-04-25,1,1,0,"67554 Sellers Prairie Apt. 252
Reyesfort, KS 72705",New Kimberlyfort,Colorado,IN,+91-9XXXXXX988,1,0
CUST-39104,Spencer Valentine,1976-12-16,salaried,183656,2023-10-29,2025-10-21,1,0,0,"15157 Claire Centers Apt. 040
Rhondaside, OR 91617",East Crystal,Virginia,NG,+91-9XXXXXX686,3,0
CUST-39105,Katherine Boyer,1963-04-10,student,186132,2022-12-24,2024-09-11,3,1,1,"27732 Rodriguez Burg
East Kimtown, WA 38687",Lake Nicholas,New Mexico,SG,+91-9XXXXXX594,5,0
CUST-39106,William Ali,1996-06-09,student,48900,2021-09-13,2023-12-17,0,1,1,"185 Harvey Mission
Jesseborough, MN 43535",Davisfurt,Arizona,PK,+91-9XXXXXX787,4,0
CUST-39107,Gerald Thompson,1956-01-10,student,176805,2021-04-20,2023-08-25,1,0,1,"24203 Caitlin Shoals
New Christina, NE 75640",South Heiditon,Illinois,IN,+91-9XXXXXX535,2,1
CUST-39108,Robert Davis,1960-08-07,student,113294,2021-12-08,2024-02-29,1,1,1,"0946 Miller Junction Suite 821
Youngburgh, NV 44268",East James,Kansas,IN,+91-9XXXXXX616,1,1
CUST-39109,Rodney Cowan,1957-12-28,business,145144,2022-11-22,2026-02-06,0,1,1,"7176 Marcus Wall Suite 017
Kristiehaven, NC 21422",Amandabury,Connecticut,PK,+91-9XXXXXX453,3,0
CUST-39110,Karen Huber,1978-09-23,business,137111,2025-02-23,2024-08-10,0,1,0,"12221 Walter Springs Suite 156
New Michellefurt, OR 69905",Schultzside,Georgia,PK,+91-9XXXXXX926,2,0
CUST-39111,Raymond Watkins,1973-02-12,salaried,104793,2022-10-25,2024-04-07,1,1,0,"1678 Lopez Junction Apt. 217
West Shellyville, TX 69023",Jeffersonfurt,Mississippi,NG,+91-9XXXXXX998,1,0
CUST-39112,Justin Ferguson,1996-08-10,salaried,17221,2024-07-07,2023-04-21,1,1,1,"7530 Ronald Springs Apt. 305
North Mathewtown, KY 02904",Jesseview,New York,IN,+91-9XXXXXX624,5,0
CUST-39113,Alicia Lee,1985-11-26,self_employed,120256,2023-03-10,2025-05-12,1,0,0,"Unit 7473 Box 0825
DPO AP 30778",Flynnmouth,Delaware,IN,+91-9XXXXXX239,5,0
CUST-39114,Teresa Murray,1975-07-11,self_employed,109703,2022-08-15,2023-07-16,1,0,1,"6018 Kelly Cliffs Apt. 455
Smithburgh, CO 69363",East Natasha,Arizona,IN,+91-9XXXXXX849,1,0
CUST-39115,Jeffrey Brown,1974-11-08,salaried,13837,2024-12-26,2024-12-11,1,1,1,"884 Schultz Falls
East Brianmouth, MH 98426",New Mandy,New Mexico,SG,+91-9XXXXXX285,1,0
CUST-39116,Shannon Lee,2006-11-12,salaried,87134,2021-07-27,2025-07-27,1,0,0,"982 Patrick Brooks Apt. 085
Michaelberg, AZ 85310",Brendafort,Florida,IN,+91-9XXXXXX717,5,0
CUST-39117,Tyler Jenkins,1985-09-19,business,16971,2023-12-16,2023-10-22,2,1,1,"PSC 7767, Box 4566
APO AP 53802",Wilsonfurt,Louisiana,IN,+91-9XXXXXX688,5,0
CUST-39118,Mary Jennings,1977-02-17,retired,196116,2024-03-16,2024-03-26,1,0,1,"USS Coleman
FPO AA 31751",West Patrickstad,Arizona,US,+91-9XXXXXX296,3,0
CUST-39119,Melissa Harper,1988-07-04,student,70022,2023-10-07,2023-10-24,1,1,1,"902 Cook Lane
Westmouth, MA 10338",West Gina,South Carolina,IN,+91-9XXXXXX612,1,0
CUST-39120,Janice Lewis,1963-06-20,salaried,189962,2021-08-15,2023-07-31,2,1,0,"PSC 3663, Box 4202
APO AP 51183",North George,Washington,IN,+91-9XXXXXX910,4,0
CUST-39121,Charles Huber,1994-11-05,retired,12763,2022-09-01,2025-02-04,1,0,1,"50678 Moore Ports Apt. 756
Port Amandaland, NC 40888",Brandonstad,Illinois,IN,+91-9XXXXXX115,4,1
CUST-39122,Pamela Hamilton,1982-03-05,business,160122,2021-08-18,2025-02-02,1,1,0,"75377 David Shores
Greenhaven, AR 90623",West Stephen,Wyoming,IN,+91-9XXXXXX723,5,0
CUST-39123,Troy Mason,1964-05-15,salaried,150691,2023-07-25,2023-06-23,1,1,0,"2333 Shaw Vista Apt. 359
Michaelborough, LA 68797",North Bradleychester,New Jersey,IN,+91-9XXXXXX308,4,0
CUST-39124,Ronald Cook,1979-09-23,student,182789,2024-12-27,2025-01-13,1,1,0,"88212 Andrew Hills Apt. 688
Leonardshire, ID 64864",Mccarthyville,North Carolina,IN,+91-9XXXXXX409,5,0
CUST-39125,Zachary Walters,1964-06-06,business,48503,2022-11-12,2024-04-16,1,0,0,"03691 Gutierrez Ville
Martinfort, KY 08579",Danielview,Alabama,IN,+91-9XXXXXX310,5,0
CUST-39126,Brian Fields,1972-11-07,business,99732,2024-08-04,2025-07-08,1,0,0,"198 Porter Gateway Apt. 625
Brettberg, AR 44974",West Janeview,Missouri,IN,+91-9XXXXXX936,2,0
CUST-39127,Eric Buchanan,1959-07-17,self_employed,167442,2023-06-08,2023-05-21,1,0,1,"9343 Ramos Turnpike
Teresamouth, MO 09522",Thompsonburgh,Kentucky,AE,+91-9XXXXXX486,3,0
CUST-39128,Sharon Owens,1998-11-26,student,89899,2022-06-03,2024-09-05,0,0,0,"899 Alyssa Prairie
Scotttown, ME 70566",Wandaton,Idaho,IN,+91-9XXXXXX905,4,0
CUST-39129,Joyce Marshall,1988-06-12,salaried,109341,2025-03-06,2025-12-13,2,1,0,"7429 Matthew Trail Suite 303
Donaldsonport, MH 31378",East Robert,Virginia,HK,+91-9XXXXXX228,4,0
CUST-39130,Michael Rodriguez,1991-12-23,business,129296,2022-03-04,2025-09-07,1,1,0,"6122 Walker Pass
Brentshire, NJ 13778",Lake Jonathanchester,Pennsylvania,IN,+91-9XXXXXX112,5,0
CUST-39131,Joshua Spencer,1982-04-30,salaried,60044,2022-10-17,2023-12-27,0,0,0,"558 Hall Stream
Lake Davidfort, KS 39956",Peterside,Tennessee,PK,+91-9XXXXXX242,2,0
CUST-39132,Michael Hernandez,1999-01-13,salaried,110117,2022-02-15,2025-07-27,1,0,1,"45341 Riley Trace
Mccannton, SD 97682",New Joshua,Kentucky,IN,+91-9XXXXXX859,5,1
CUST-39133,Kathryn Callahan,1967-04-30,business,140779,2022-06-20,2024-12-30,1,0,1,"Unit 0306 Box 4166
DPO AA 17761",North Brandi,Nebraska,NG,+91-9XXXXXX565,3,0
CUST-39134,Jason Pierce,1980-11-20,salaried,60000,2021-06-18,2026-01-24,1,0,0,"999 Debra Ville
Matthewmouth, MN 82284",Morrisport,Arkansas,PK,+91-9XXXXXX680,2,0
CUST-39135,Jennifer Freeman,1961-01-22,student,115680,2021-10-04,2023-07-05,1,1,1,"USS Francis
FPO AP 87869",North Jacobshire,Michigan,IN,+91-9XXXXXX215,5,0
CUST-39136,Christopher Chavez,1999-05-01,student,108023,2024-08-14,2025-10-08,3,0,1,"887 Mary Parkway Suite 291
Castilloberg, NY 75890",Kimberlybury,New Hampshire,IN,+91-9XXXXXX173,3,0
CUST-39137,Jack Jenkins,1999-05-26,salaried,193252,2024-01-11,2024-05-22,1,1,0,"2594 Sergio Cape
Kellychester, VT 57289",New Victoria,Wyoming,AE,+91-9XXXXXX545,4,0
CUST-39138,David Ramsey,2000-09-13,salaried,124604,2022-05-16,2024-07-22,1,1,1,"361 Donna Crossing
Port Stephanie, IA 95618",Webbland,Kentucky,IN,+91-9XXXXXX604,3,0
CUST-39139,Ashley Thompson,1981-08-19,business,33436,2024-01-27,2025-08-29,2,0,1,"4438 Lauren Gateway
New Alexandra, NY 69523",Mahoneybury,West Virginia,IN,+91-9XXXXXX814,4,0
CUST-39140,John Beard,1970-10-19,salaried,82617,2021-12-18,2025-03-16,2,1,1,"Unit 3805 Box 7360
DPO AP 98317",Cynthiaburgh,West Virginia,IN,+91-9XXXXXX702,3,0
CUST-39141,Bethany Jones,1972-09-02,student,51588,2022-07-06,2023-06-18,1,0,1,"8499 Robertson Trail
Philipmouth, CA 50434",Lake Michelle,Alabama,IN,+91-9XXXXXX222,2,1
CUST-39142,Marcus Williams,1974-09-02,business,59978,2023-07-05,2024-05-05,1,1,1,"288 James Expressway
Scottstad, VT 64381",Kathleenmouth,Washington,IN,+91-9XXXXXX515,2,0
CUST-39143,Jared Wright,2004-03-27,salaried,179940,2022-07-10,2026-01-12,2,1,0,"USNV Johnson
FPO AP 42829",Stevenbury,Oregon,IN,+91-9XXXXXX269,5,0
CUST-39144,Bruce Castro,1967-09-03,student,88924,2022-09-04,2026-03-19,1,1,0,"308 Gray Row
New Daniel, VT 55798",New Aaronhaven,Alaska,IN,+91-9XXXXXX101,3,0
CUST-39145,Jeffrey Moore,1980-02-22,business,107153,2024-01-06,2024-12-11,2,1,1,"998 Carrillo Extensions
New Sherry, SC 80161",West Stephaniechester,Washington,SG,+91-9XXXXXX384,5,0
CUST-39146,Kevin Hammond,1994-11-28,salaried,31468,2023-05-21,2026-01-12,1,0,1,"179 Rodriguez Springs Suite 237
Josephmouth, WA 53692",Maryville,North Carolina,IN,+91-9XXXXXX360,4,0
CUST-39147,Steven Nunez,1999-05-02,salaried,123455,2022-12-30,2025-02-14,0,0,1,"032 Mills Villages
Deanberg, IL 70433",Biancafurt,Arkansas,AE,+91-9XXXXXX778,4,0
CUST-39148,Brian Johnson,1991-10-22,student,50297,2025-02-06,2023-05-13,1,1,0,"22270 Washington Village Apt. 539
South Cassandrahaven, VI 38164",Kylemouth,Alaska,SG,+91-9XXXXXX150,2,0
CUST-39149,Ronald Padilla,1972-06-05,retired,13419,2024-03-03,2023-12-28,2,1,0,"5097 James Island
East Bryan, WA 07050",Tonyport,Oklahoma,PK,+91-9XXXXXX459,2,0
CUST-39150,Kevin Chen,1973-01-24,self_employed,199453,2024-06-14,2025-03-04,1,1,1,"USNS Adams
FPO AP 76597",North Carriefort,Indiana,US,+91-9XXXXXX398,3,0
CUST-39151,Patricia Huffman,2000-02-08,student,120563,2021-10-20,2024-07-05,2,1,0,"63541 Michael Square Apt. 151
New Jonathan, IL 06000",Erikaton,Oregon,IN,+91-9XXXXXX555,2,0
CUST-39152,Andrew Long,1970-03-16,student,156794,2024-11-09,2023-09-02,3,0,1,"6920 Robinson Rapids Suite 526
South Audreyshire, MN 28028",Johnsonshire,Oklahoma,IN,+91-9XXXXXX848,5,0
CUST-39153,Shannon Harris,1996-08-27,salaried,95839,2022-01-15,2023-07-04,2,1,1,"2918 Ryan Burgs Suite 528
Hallborough, NE 25805",Elliottchester,Alabama,IN,+91-9XXXXXX495,3,0
CUST-39154,Robert Lopez,1994-04-24,salaried,85282,2022-04-05,2025-04-26,1,0,1,"079 Kelly Course Apt. 420
Hendersonfurt, MD 26211",Lake Heather,Kansas,AE,+91-9XXXXXX640,1,0
CUST-39155,Frederick Christian,1989-01-09,unemployed,182921,2025-02-16,2023-07-13,1,1,1,"63898 Chan Island
West Jessicastad, SD 53363",New Madisonmouth,Maryland,HK,+91-9XXXXXX883,3,0
CUST-39156,Anna Stewart,1988-01-04,salaried,116281,2021-07-18,2023-06-27,1,1,1,"6243 Kelley Fords
West Lawrencemouth, VI 28029",South Anthonyfort,Vermont,IN,+91-9XXXXXX250,3,0
CUST-39157,Lawrence Cook,1987-12-07,self_employed,44458,2024-04-19,2023-07-24,1,1,0,"191 Debra Junctions
Herrerafurt, VT 87441",New Christopher,Virginia,AE,+91-9XXXXXX650,2,0
CUST-39158,James Santos,1963-03-23,student,15772,2022-03-23,2024-03-28,3,1,1,"91557 Holland Radial Apt. 318
Ibarratown, PR 14297",Rothshire,Montana,IN,+91-9XXXXXX855,2,0
CUST-39159,William Hunter,2006-08-01,self_employed,108392,2022-10-10,2023-11-03,1,1,0,"59657 Johns Prairie
East Kyle, MI 16861",Stonefurt,New York,IN,+91-9XXXXXX731,2,0
CUST-39160,Alexandria Barrett,1982-07-09,salaried,74792,2023-02-02,2026-02-06,1,0,1,"5347 Melissa Union Suite 126
Prattstad, NC 69557",Changhaven,New Hampshire,IN,+91-9XXXXXX154,4,0
CUST-39161,Luis Pennington,1981-04-18,self_employed,84510,2025-01-02,2023-12-01,0,0,1,"91808 Jennifer Stravenue
South Cody, LA 79095",West Matthew,Indiana,AE,+91-9XXXXXX364,4,0
CUST-39162,Jeffrey Bryan,1976-01-19,student,58377,2023-05-16,2023-04-13,1,1,1,"9705 Silva Isle Suite 141
South Andrew, IL 83088",Thomashaven,Arkansas,NG,+91-9XXXXXX794,3,0
CUST-39163,Rachel Johnson,1969-12-15,student,145224,2024-10-29,2024-05-13,1,0,0,"3528 Quinn Isle Apt. 336
Port Hannah, CT 96892",Markborough,Iowa,IN,+91-9XXXXXX362,5,0
CUST-39164,Nathaniel Wood,2000-06-16,unemployed,46646,2023-06-17,2024-10-07,0,1,0,"497 Perez Gardens Apt. 055
Joshuaview, OH 24555",Virginiaborough,Mississippi,US,+91-9XXXXXX431,1,0
CUST-39165,Brian Stone,1974-01-16,self_employed,29516,2024-08-16,2024-07-13,2,0,1,"969 Nicholas Mill
East Hannahbury, KS 26896",West Matthew,Alabama,IN,+91-9XXXXXX107,3,0
CUST-39166,Joel Campbell,1955-05-09,student,91991,2021-08-15,2023-08-14,2,0,0,"99834 Jason Turnpike
Port Taylorville, MH 48703",Mathismouth,Maryland,GB,+91-9XXXXXX901,2,0
CUST-39167,Kristy Kramer,1957-03-26,unemployed,180209,2022-01-21,2024-07-04,3,0,1,"19814 Kelly Mills Suite 281
North Taylorville, NY 49596",Hernandezborough,Connecticut,IN,+91-9XXXXXX766,5,0
CUST-39168,David Black,1962-06-11,self_employed,123396,2021-06-02,2025-09-28,1,1,1,"982 Lewis Manors
East Michaeltown, FL 68702",Tammyfurt,Nevada,PK,+91-9XXXXXX662,3,0
CUST-39169,Maria Lucas,1988-12-13,student,75338,2022-09-24,2023-07-02,2,0,1,"201 Lewis Parkway
Campbellside, KY 82705",North Michele,Illinois,SG,+91-9XXXXXX658,2,0
CUST-39170,Jennifer Branch,1995-11-24,salaried,143481,2024-01-24,2026-03-11,1,1,0,"872 Robinson Spring
Clarkmouth, MT 50699",Tracyfurt,Connecticut,IN,+91-9XXXXXX732,4,0
CUST-39171,Crystal Perry,2007-08-21,business,127631,2025-03-02,2024-01-12,1,1,1,"4314 Laura Squares
Lopezstad, MT 28586",Port James,New Mexico,GB,+91-9XXXXXX667,4,1
CUST-39172,Christina Frank,1959-05-17,unemployed,168187,2022-02-10,2023-07-03,0,1,0,"2479 Olsen Harbor
Davidfort, DE 31229",Vazquezberg,Oregon,IN,+91-9XXXXXX663,3,0
CUST-39173,Tanya Anderson,1976-08-10,salaried,110003,2021-09-30,2024-09-30,1,0,1,"44556 Jones Inlet Suite 180
Wiseborough, LA 23352",South Malikton,Virginia,IN,+91-9XXXXXX219,4,0
CUST-39174,Andrew Moore,1999-03-11,salaried,36238,2021-04-19,2024-10-15,1,0,0,"793 Charles Haven Apt. 550
Davisshire, MD 45384",Laurenfurt,North Carolina,IN,+91-9XXXXXX345,5,0
CUST-39175,Karen Elliott,2003-03-02,business,181226,2023-04-07,2025-01-03,1,0,1,"435 Gomez Gateway Apt. 340
North Donaldmouth, DC 02068",South Juliechester,Oregon,IN,+91-9XXXXXX280,1,0
CUST-39176,Sarah Bell,1973-02-16,business,13052,2022-07-19,2023-10-30,0,1,0,"3358 Anthony Parkways Suite 316
Port Allison, VI 84476",Jonesside,Nebraska,IN,+91-9XXXXXX362,2,1
CUST-39177,Shane Smith,1977-10-05,self_employed,147388,2021-06-02,2025-11-23,1,1,0,"103 Alexander Station Suite 381
Port Christopherborough, MO 81082",North Josechester,Georgia,HK,+91-9XXXXXX236,4,0
CUST-39178,Patrick Smith,1956-04-20,self_employed,111229,2023-09-14,2026-02-22,2,1,0,"20762 Edward Prairie
Mariahfurt, MH 68513",Lake Matthewchester,Maine,IN,+91-9XXXXXX519,5,0
CUST-39179,Angela Wolfe,1960-01-08,business,38508,2021-06-15,2024-08-06,1,0,0,"83243 Carlson Springs
Hubbardtown, KY 65296",Kevinport,New Hampshire,IN,+91-9XXXXXX851,3,0
CUST-39180,Natasha Gray,1988-10-18,salaried,13158,2023-08-06,2024-08-14,1,1,1,"65496 Luna Knoll
Christinaville, WY 56987",West Ashleyton,Ohio,PK,+91-9XXXXXX291,4,1
CUST-39181,Christine Rhodes,1991-11-26,salaried,88648,2023-08-22,2024-10-01,2,1,1,"143 Reese Orchard
Port Brian, NV 81027",South Mariemouth,Delaware,IN,+91-9XXXXXX699,5,0
CUST-39182,Don Evans,1991-03-25,business,23172,2023-06-21,2025-10-26,0,1,1,"5914 Mitchell Parkways Suite 118
West Jonathan, NH 98995",North Ruben,New York,IN,+91-9XXXXXX948,1,0
CUST-39183,Jennifer Park,1963-05-14,self_employed,18019,2021-05-28,2025-07-26,1,1,1,"983 Emily Station
Garciaburgh, MN 59555",Kenttown,Mississippi,IN,+91-9XXXXXX439,4,0
CUST-39184,Steven Young,1958-04-14,self_employed,13716,2021-08-19,2023-07-31,1,1,0,"3592 Alexandra Mills
North Lori, HI 99813",Lake Victoria,Wisconsin,IN,+91-9XXXXXX479,5,0
CUST-39185,Jason Gutierrez,1998-11-15,unemployed,164286,2022-10-20,2023-04-30,1,1,0,"235 Francisco Run
Katherinechester, MD 32019",Josephside,Washington,NG,+91-9XXXXXX417,2,0
CUST-39186,Andrew Calderon,1992-06-11,business,194008,2022-11-10,2024-10-29,1,0,1,"880 Brad Meadow Apt. 879
Kevinshire, AZ 03174",Reyesbury,Minnesota,IN,+91-9XXXXXX470,1,1
CUST-39187,Brenda Martin,1980-01-16,salaried,165340,2024-10-08,2024-12-17,0,1,0,"8323 Torres Island Suite 350
Ericaton, FL 79597",Lake Michael,South Carolina,AE,+91-9XXXXXX886,1,0
CUST-39188,Dr. Brian Day DDS,1984-06-18,business,133732,2025-01-26,2025-07-01,1,1,0,"USNS Jones
FPO AP 76589",North Bridget,Minnesota,IN,+91-9XXXXXX722,2,0
CUST-39189,Timothy Howell,2005-01-23,student,30353,2024-10-24,2023-08-21,0,0,1,"38437 Miller Fork Apt. 737
Michaeltown, AL 45388",South Feliciatown,Rhode Island,SG,+91-9XXXXXX198,4,0
CUST-39190,Angelica Alvarado DDS,1964-07-06,retired,67645,2024-10-01,2024-12-22,1,1,1,"63578 Smith Island Apt. 976
Silvaport, ND 84134",Proctorbury,Rhode Island,IN,+91-9XXXXXX924,3,1
